"TIME","GEO","INDIC_DE","SEX","AGE","Value"
"1968","Slovenia","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"1968","Slovakia","Life expectancy at given exact age (ex)","Total","Less than 1 year","70.6"
"1968","Slovakia","Life expectancy at given exact age (ex)","Males","Less than 1 year","67.7"
"1968","Slovakia","Life expectancy at given exact age (ex)","Females","Less than 1 year","73.6"
"1968","Finland","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"1968","Finland","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"1968","Finland","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"1968","Sweden","Life expectancy at given exact age (ex)","Total","Less than 1 year","74.0"
"1968","Sweden","Life expectancy at given exact age (ex)","Males","Less than 1 year","71.7"
"1968","Sweden","Life expectancy at given exact age (ex)","Females","Less than 1 year","76.4"
"1968","United Kingdom","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"1968","United Kingdom","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"1968","United Kingdom","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"1968","Iceland","Life expectancy at given exact age (ex)","Total","Less than 1 year","74.0"
"1968","Iceland","Life expectancy at given exact age (ex)","Males","Less than 1 year","71.6"
"1968","Iceland","Life expectancy at given exact age (ex)","Females","Less than 1 year","76.5"
"1968","Liechtenstein","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"1968","Liechtenstein","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"1968","Liechtenstein","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"1968","Norway","Life expectancy at given exact age (ex)","Total","Less than 1 year","74.1"
"1968","Norway","Life expectancy at given exact age (ex)","Males","Less than 1 year","71.4"
"1968","Norway","Life expectancy at given exact age (ex)","Females","Less than 1 year","77.0"
"1968","Switzerland","Life expectancy at given exact age (ex)","Total","Less than 1 year","72.7"
"1968","Switzerland","Life expectancy at given exact age (ex)","Males","Less than 1 year","69.8"
"1968","Switzerland","Life expectancy at given exact age (ex)","Females","Less than 1 year","75.6"
"1968","Montenegro","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"1968","Montenegro","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"1968","Montenegro","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"1968","North Macedonia","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"1968","North Macedonia","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"1968","North Macedonia","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"1968","Albania","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"1968","Albania","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"1968","Albania","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"1968","Serbia","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"1968","Serbia","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"1968","Serbia","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"1968","Turkey","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"1968","Turkey","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"1968","Turkey","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"1968","Belarus","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"1968","Belarus","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"1968","Belarus","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"1968","Kosovo (under United Nations Security Council Resolution 1244/99)","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"1968","Kosovo (under United Nations Security Council Resolution 1244/99)","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"1968","Kosovo (under United Nations Security Council Resolution 1244/99)","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"1968","Moldova","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"1968","Moldova","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"1968","Moldova","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"1968","Russia","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"1968","Russia","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"1968","Russia","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"1968","San Marino","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"1968","San Marino","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"1968","San Marino","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"1968","Ukraine","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"1968","Ukraine","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"1968","Ukraine","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"1968","Armenia","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"1968","Armenia","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"1968","Armenia","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"1968","Azerbaijan","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"1968","Azerbaijan","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"1968","Azerbaijan","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"1968","Georgia","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"1968","Georgia","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"1968","Georgia","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"1969","Belgium","Life expectancy at given exact age (ex)","Total","Less than 1 year","70.8"
"1969","Belgium","Life expectancy at given exact age (ex)","Males","Less than 1 year","67.6"
"1969","Belgium","Life expectancy at given exact age (ex)","Females","Less than 1 year","74.1"
"1969","Bulgaria","Life expectancy at given exact age (ex)","Total","Less than 1 year","70.4"
"1969","Bulgaria","Life expectancy at given exact age (ex)","Males","Less than 1 year","68.2"
"1969","Bulgaria","Life expectancy at given exact age (ex)","Females","Less than 1 year","72.7"
"1969","Czechia","Life expectancy at given exact age (ex)","Total","Less than 1 year","69.6"
"1969","Czechia","Life expectancy at given exact age (ex)","Males","Less than 1 year","66.0"
"1969","Czechia","Life expectancy at given exact age (ex)","Females","Less than 1 year","73.2"
"1969","Denmark","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"1969","Denmark","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"1969","Denmark","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"1969","Germany including former GDR","Life expectancy at given exact age (ex)","Total","Less than 1 year","70.5"
"1969","Germany including former GDR","Life expectancy at given exact age (ex)","Males","Less than 1 year","67.3"
"1969","Germany including former GDR","Life expectancy at given exact age (ex)","Females","Less than 1 year","73.3"
"1969","Estonia","Life expectancy at given exact age (ex)","Total","Less than 1 year","70.2"
"1969","Estonia","Life expectancy at given exact age (ex)","Males","Less than 1 year","65.3"
"1969","Estonia","Life expectancy at given exact age (ex)","Females","Less than 1 year","74.4"
"1969","Ireland","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"1969","Ireland","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"1969","Ireland","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"1969","Greece","Life expectancy at given exact age (ex)","Total","Less than 1 year","73.0"
"1969","Greece","Life expectancy at given exact age (ex)","Males","Less than 1 year","71.0"
"1969","Greece","Life expectancy at given exact age (ex)","Females","Less than 1 year","75.0"
"1969","Spain","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"1969","Spain","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"1969","Spain","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"1969","France","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"1969","France","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"1969","France","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"1969","France (metropolitan)","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"1969","France (metropolitan)","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"1969","France (metropolitan)","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"1969","Croatia","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"1969","Croatia","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"1969","Croatia","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"1969","Italy","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"1969","Italy","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"1969","Italy","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"1969","Cyprus","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"1969","Cyprus","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"1969","Cyprus","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"1969","Latvia","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"1969","Latvia","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"1969","Latvia","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"1969","Lithuania","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"1969","Lithuania","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"1969","Lithuania","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"1969","Luxembourg","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"1969","Luxembourg","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"1969","Luxembourg","Life expectancy at given exact age (ex)","Females","Less than 1 year","73.4"
"1969","Hungary","Life expectancy at given exact age (ex)","Total","Less than 1 year","69.4"
"1969","Hungary","Life expectancy at given exact age (ex)","Males","Less than 1 year","66.7"
"1969","Hungary","Life expectancy at given exact age (ex)","Females","Less than 1 year","72.1"
"1969","Malta","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"1969","Malta","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"1969","Malta","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"1969","Netherlands","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"1969","Netherlands","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"1969","Netherlands","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"1969","Austria","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"1969","Austria","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"1969","Austria","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"1969","Poland","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"1969","Poland","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"1969","Poland","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"1969","Portugal","Life expectancy at given exact age (ex)","Total","Less than 1 year","66.0"
"1969","Portugal","Life expectancy at given exact age (ex)","Males","Less than 1 year","62.8"
"1969","Portugal","Life expectancy at given exact age (ex)","Females","Less than 1 year","69.0"
"1969","Romania","Life expectancy at given exact age (ex)","Total","Less than 1 year","67.4"
"1969","Romania","Life expectancy at given exact age (ex)","Males","Less than 1 year","65.1"
"1969","Romania","Life expectancy at given exact age (ex)","Females","Less than 1 year","69.7"
"1969","Slovenia","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"1969","Slovenia","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"1969","Slovenia","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"1969","Slovakia","Life expectancy at given exact age (ex)","Total","Less than 1 year","70.0"
"1969","Slovakia","Life expectancy at given exact age (ex)","Males","Less than 1 year","66.9"
"1969","Slovakia","Life expectancy at given exact age (ex)","Females","Less than 1 year","73.3"
"1969","Finland","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"1969","Finland","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"1969","Finland","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"1969","Sweden","Life expectancy at given exact age (ex)","Total","Less than 1 year","74.1"
"1969","Sweden","Life expectancy at given exact age (ex)","Males","Less than 1 year","71.7"
"1969","Sweden","Life expectancy at given exact age (ex)","Females","Less than 1 year","76.7"
"1969","United Kingdom","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"1969","United Kingdom","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"1969","United Kingdom","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"1969","Iceland","Life expectancy at given exact age (ex)","Total","Less than 1 year","73.7"
"1969","Iceland","Life expectancy at given exact age (ex)","Males","Less than 1 year","71.2"
"1969","Iceland","Life expectancy at given exact age (ex)","Females","Less than 1 year","76.4"
"1969","Liechtenstein","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"1969","Liechtenstein","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"1969","Liechtenstein","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"1969","Norway","Life expectancy at given exact age (ex)","Total","Less than 1 year","73.8"
"1969","Norway","Life expectancy at given exact age (ex)","Males","Less than 1 year","71.0"
"1969","Norway","Life expectancy at given exact age (ex)","Females","Less than 1 year","76.9"
"1969","Switzerland","Life expectancy at given exact age (ex)","Total","Less than 1 year","72.7"
"1969","Switzerland","Life expectancy at given exact age (ex)","Males","Less than 1 year","69.7"
"1969","Switzerland","Life expectancy at given exact age (ex)","Females","Less than 1 year","75.7"
"1969","Montenegro","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"1969","Montenegro","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"1969","Montenegro","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"1969","North Macedonia","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"1969","North Macedonia","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"1969","North Macedonia","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"1969","Albania","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"1969","Albania","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"1969","Albania","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"1969","Serbia","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"1969","Serbia","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"1969","Serbia","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"1969","Turkey","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"1969","Turkey","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"1969","Turkey","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"1969","Belarus","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"1969","Belarus","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"1969","Belarus","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"1969","Kosovo (under United Nations Security Council Resolution 1244/99)","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"1969","Kosovo (under United Nations Security Council Resolution 1244/99)","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"1969","Kosovo (under United Nations Security Council Resolution 1244/99)","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"1969","Moldova","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"1969","Moldova","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"1969","Moldova","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"1969","Russia","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"1969","Russia","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"1969","Russia","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"1969","San Marino","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"1969","San Marino","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"1969","San Marino","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"1969","Ukraine","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"1969","Ukraine","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"1969","Ukraine","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"1969","Armenia","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"1969","Armenia","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"1969","Armenia","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"1969","Azerbaijan","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"1969","Azerbaijan","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"1969","Azerbaijan","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"1969","Georgia","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"1969","Georgia","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"1969","Georgia","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"1970","Belgium","Life expectancy at given exact age (ex)","Total","Less than 1 year","71.0"
"1970","Belgium","Life expectancy at given exact age (ex)","Males","Less than 1 year","67.9"
"1970","Belgium","Life expectancy at given exact age (ex)","Females","Less than 1 year","74.2"
"1970","Bulgaria","Life expectancy at given exact age (ex)","Total","Less than 1 year","71.2"
"1970","Bulgaria","Life expectancy at given exact age (ex)","Males","Less than 1 year","69.1"
"1970","Bulgaria","Life expectancy at given exact age (ex)","Females","Less than 1 year","73.5"
"1970","Czechia","Life expectancy at given exact age (ex)","Total","Less than 1 year","69.6"
"1970","Czechia","Life expectancy at given exact age (ex)","Males","Less than 1 year","66.1"
"1970","Czechia","Life expectancy at given exact age (ex)","Females","Less than 1 year","73.1"
"1970","Denmark","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"1970","Denmark","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"1970","Denmark","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"1970","Germany including former GDR","Life expectancy at given exact age (ex)","Total","Less than 1 year","70.7"
"1970","Germany including former GDR","Life expectancy at given exact age (ex)","Males","Less than 1 year","67.5"
"1970","Germany including former GDR","Life expectancy at given exact age (ex)","Females","Less than 1 year","73.6"
"1970","Estonia","Life expectancy at given exact age (ex)","Total","Less than 1 year","70.4"
"1970","Estonia","Life expectancy at given exact age (ex)","Males","Less than 1 year","65.5"
"1970","Estonia","Life expectancy at given exact age (ex)","Females","Less than 1 year","74.5"
"1970","Ireland","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"1970","Ireland","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"1970","Ireland","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"1970","Greece","Life expectancy at given exact age (ex)","Total","Less than 1 year","73.8"
"1970","Greece","Life expectancy at given exact age (ex)","Males","Less than 1 year","71.6"
"1970","Greece","Life expectancy at given exact age (ex)","Females","Less than 1 year","76.0"
"1970","Spain","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"1970","Spain","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"1970","Spain","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"1970","France","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"1970","France","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"1970","France","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"1970","France (metropolitan)","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"1970","France (metropolitan)","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"1970","France (metropolitan)","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"1970","Croatia","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"1970","Croatia","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"1970","Croatia","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"1970","Italy","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"1970","Italy","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"1970","Italy","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"1970","Cyprus","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"1970","Cyprus","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"1970","Cyprus","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"1970","Latvia","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"1970","Latvia","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"1970","Latvia","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"1970","Lithuania","Life expectancy at given exact age (ex)","Total","Less than 1 year","71.1"
"1970","Lithuania","Life expectancy at given exact age (ex)","Males","Less than 1 year","66.8"
"1970","Lithuania","Life expectancy at given exact age (ex)","Females","Less than 1 year","75.0"
"1970","Luxembourg","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"1970","Luxembourg","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"1970","Luxembourg","Life expectancy at given exact age (ex)","Females","Less than 1 year","73.0"
"1970","Hungary","Life expectancy at given exact age (ex)","Total","Less than 1 year","69.2"
"1970","Hungary","Life expectancy at given exact age (ex)","Males","Less than 1 year","66.3"
"1970","Hungary","Life expectancy at given exact age (ex)","Females","Less than 1 year","72.1"
"1970","Malta","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"1970","Malta","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"1970","Malta","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"1970","Netherlands","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"1970","Netherlands","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"1970","Netherlands","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"1970","Austria","Life expectancy at given exact age (ex)","Total","Less than 1 year","70.1"
"1970","Austria","Life expectancy at given exact age (ex)","Males","Less than 1 year","66.5"
"1970","Austria","Life expectancy at given exact age (ex)","Females","Less than 1 year","73.5"
"1970","Poland","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"1970","Poland","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"1970","Poland","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"1970","Portugal","Life expectancy at given exact age (ex)","Total","Less than 1 year","66.7"
"1970","Portugal","Life expectancy at given exact age (ex)","Males","Less than 1 year","63.6"
"1970","Portugal","Life expectancy at given exact age (ex)","Females","Less than 1 year","69.7"
"1970","Romania","Life expectancy at given exact age (ex)","Total","Less than 1 year","68.2"
"1970","Romania","Life expectancy at given exact age (ex)","Males","Less than 1 year","65.9"
"1970","Romania","Life expectancy at given exact age (ex)","Females","Less than 1 year","70.4"
"1970","Slovenia","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"1970","Slovenia","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"1970","Slovenia","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"1970","Slovakia","Life expectancy at given exact age (ex)","Total","Less than 1 year","69.8"
"1970","Slovakia","Life expectancy at given exact age (ex)","Males","Less than 1 year","66.8"
"1970","Slovakia","Life expectancy at given exact age (ex)","Females","Less than 1 year","73.1"
"1970","Finland","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"1970","Finland","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"1970","Finland","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"1970","Sweden","Life expectancy at given exact age (ex)","Total","Less than 1 year","74.7"
"1970","Sweden","Life expectancy at given exact age (ex)","Males","Less than 1 year","72.3"
"1970","Sweden","Life expectancy at given exact age (ex)","Females","Less than 1 year","77.3"
"1970","United Kingdom","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"1970","United Kingdom","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"1970","United Kingdom","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"1970","Iceland","Life expectancy at given exact age (ex)","Total","Less than 1 year","73.8"
"1970","Iceland","Life expectancy at given exact age (ex)","Males","Less than 1 year","70.7"
"1970","Iceland","Life expectancy at given exact age (ex)","Females","Less than 1 year","77.3"
"1970","Liechtenstein","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"1970","Liechtenstein","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"1970","Liechtenstein","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"1970","Norway","Life expectancy at given exact age (ex)","Total","Less than 1 year","74.3"
"1970","Norway","Life expectancy at given exact age (ex)","Males","Less than 1 year","71.2"
"1970","Norway","Life expectancy at given exact age (ex)","Females","Less than 1 year","77.5"
"1970","Switzerland","Life expectancy at given exact age (ex)","Total","Less than 1 year","73.2"
"1970","Switzerland","Life expectancy at given exact age (ex)","Males","Less than 1 year","70.0"
"1970","Switzerland","Life expectancy at given exact age (ex)","Females","Less than 1 year","76.2"
"1970","Montenegro","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"1970","Montenegro","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"1970","Montenegro","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"1970","North Macedonia","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"1970","North Macedonia","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"1970","North Macedonia","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"1970","Albania","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"1970","Albania","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"1970","Albania","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"1970","Serbia","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"1970","Serbia","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"1970","Serbia","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"1970","Turkey","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"1970","Turkey","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"1970","Turkey","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"1970","Belarus","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"1970","Belarus","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"1970","Belarus","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"1970","Kosovo (under United Nations Security Council Resolution 1244/99)","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"1970","Kosovo (under United Nations Security Council Resolution 1244/99)","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"1970","Kosovo (under United Nations Security Council Resolution 1244/99)","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"1970","Moldova","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"1970","Moldova","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"1970","Moldova","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"1970","Russia","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"1970","Russia","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"1970","Russia","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"1970","San Marino","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"1970","San Marino","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"1970","San Marino","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"1970","Ukraine","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"1970","Ukraine","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"1970","Ukraine","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"1970","Armenia","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"1970","Armenia","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"1970","Armenia","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"1970","Azerbaijan","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
